screen_name,created_at,id,id_str,text,full_text,truncated,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,favorited_by,retweeted,scopes,lang,possibly_sensitive,display_text_width,display_text_range,retweeted_status,quoted_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,quote_count,timestamp_ms,reply_count,filter_level,metadata,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
lopezobrador_,2023-01-13T03:35:12Z,1.61374E+18,1.61374E+18,"Me reuní en Palacio Nacional con embajadoras, embajadores y cónsules que representan con mucha dignidad a nuestro país en el extranjero. https://t.co/W2DXxIEzIt","Me reuní en Palacio Nacional con embajadoras, embajadores y cónsules que representan con mucha dignidad a nuestro país en el extranjero. https://t.co/W2DXxIEzIt",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1753,5586,FALSE,NA,FALSE,NA,es,FALSE,NA,136,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lopezobrador_,2023-01-12T22:26:40Z,1.61366E+18,1.61366E+18,"Hoy cumple 20 años de fallecida mi primera esposa Rocío, quien me acompañó con mucha solidaridad y amor en el inicio de nuestra lucha. Les comparto algunos textos y fotografías acerca de esta mujer excepcional y entrañable.

https://t.co/bTQOegTFf4 https://t.co/kUslsHpEzv","Hoy cumple 20 años de fallecida mi primera esposa Rocío, quien me acompañó con mucha solidaridad y amor en el inicio de nuestra lucha. Les comparto algunos textos y fotografías acerca de esta mujer excepcional y entrañable.

https://t.co/bTQOegTFf4 https://t.co/kUslsHpEzv",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,5913,41828,FALSE,NA,FALSE,NA,es,FALSE,NA,248,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lopezobrador_,2023-01-12T13:18:05Z,1.61353E+18,1.61353E+18,"México es uno de los países más atractivos para la inversión, el desarrollo económico y el comercio. https://t.co/rEAoHqvQBD","México es uno de los países más atractivos para la inversión, el desarrollo económico y el comercio. https://t.co/rEAoHqvQBD",FALSE,,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2044,6238,FALSE,NA,FALSE,NA,es,FALSE,NA,124,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lopezobrador_,2023-01-11T23:07:26Z,1.61331E+18,1.61331E+18,Además se agradecen las expresiones de sincera amistad del primer ministro Trudeau y su esposa Sophie Grégoire con nuestro pueblo. https://t.co/7wmb2gFViJ,Además se agradecen las expresiones de sincera amistad del primer ministro Trudeau y su esposa Sophie Grégoire con nuestro pueblo. https://t.co/7wmb2gFViJ,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.61331E+18,1.61331E+18,82119937,82119937,lopezobrador_,,,,NA,FALSE,1032,3650,FALSE,NA,FALSE,NA,es,FALSE,NA,130,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lopezobrador_,2023-01-11T23:05:01Z,1.61331E+18,1.61331E+18,"Concluyó la reunión entre México-Canadá. Tratamos asuntos de economía, comercio, migración y apoyo a las comunidades indígenas. Los acuerdos fueron benéficos para ambos países. Tengamos presente que en los últimos cuatro años la inversión de Canadá en México ha crecido como nunca https://t.co/7nSbcSf1Su","Concluyó la reunión entre México-Canadá. Tratamos asuntos de economía, comercio, migración y apoyo a las comunidades indígenas. Los acuerdos fueron benéficos para ambos países. Tengamos presente que en los últimos cuatro años la inversión de Canadá en México ha crecido como nunca https://t.co/7nSbcSf1Su",FALSE,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2295,8264,FALSE,NA,FALSE,NA,es,FALSE,NA,280,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lopezobrador_,2023-01-11T17:41:13Z,1.61323E+18,1.61323E+18,"Reunión bilateral México-Canadá, desde Palacio Nacional https://t.co/Nk8xqm78Lg","Reunión bilateral México-Canadá, desde Palacio Nacional https://t.co/Nk8xqm78Lg",FALSE,,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1395,3792,FALSE,NA,FALSE,NA,es,FALSE,NA,79,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lopezobrador_,2023-01-11T16:29:25Z,1.61321E+18,1.61321E+18,"Ceremonia de bienvenida al primer ministro de Canadá, Justin Trudeau https://t.co/NdJ88I0Ad5","Ceremonia de bienvenida al primer ministro de Canadá, Justin Trudeau https://t.co/NdJ88I0Ad5",FALSE,,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1185,3877,FALSE,NA,FALSE,NA,es,FALSE,NA,92,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lopezobrador_,2023-01-11T03:07:10Z,1.61301E+18,1.61301E+18,"El solo hecho de reunirnos, como buenos vecinos, en un ambiente de respeto para buscar juntos el bienestar de nuestros pueblos, ya es en sí mismo un acontecimiento histórico. https://t.co/JBjjejsBjX","El solo hecho de reunirnos, como buenos vecinos, en un ambiente de respeto para buscar juntos el bienestar de nuestros pueblos, ya es en sí mismo un acontecimiento histórico. https://t.co/JBjjejsBjX",FALSE,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,6084,20481,FALSE,NA,FALSE,NA,es,FALSE,NA,174,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lopezobrador_,2023-01-10T22:58:42Z,1.61295E+18,1.61295E+18,Mensaje a medios de los presidentes de México y Estados Unidos y del primer ministro de Canadá https://t.co/9N2gMVMk7h,Mensaje a medios de los presidentes de México y Estados Unidos y del primer ministro de Canadá https://t.co/9N2gMVMk7h,FALSE,,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2039,5622,FALSE,NA,FALSE,NA,es,FALSE,NA,118,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lopezobrador_,2023-01-10T17:40:04Z,1.61287E+18,1.61287E+18,"Recepción al presidente de EE.UU., Joseph Biden, y al primer ministro de Canadá, Justin Trudeau https://t.co/hgcWa6H5zP","Recepción al presidente de EE.UU., Joseph Biden, y al primer ministro de Canadá, Justin Trudeau https://t.co/hgcWa6H5zP",FALSE,,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1824,5341,FALSE,NA,FALSE,NA,es,FALSE,NA,119,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lopezobrador_,2023-01-10T03:28:49Z,1.61E+18,1.61265E+18,"Bienvenido a su casa, presidente Biden. Usted es nuestro amigo y el pueblo estadounidense también. Juntos podemos impulsar una nueva etapa en las naciones del continente a partir del respeto y la ayuda mutua. Hay condiciones inmejorables para consolidar la integración de América. https://t.co/VggTgYA9gt","Bienvenido a su casa, presidente Biden. Usted es nuestro amigo y el pueblo estadounidense también. Juntos podemos impulsar una nueva etapa en las naciones del continente a partir del respeto y la ayuda mutua. Hay condiciones inmejorables para consolidar la integración de América. https://t.co/VggTgYA9gt",FALSE,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3598,13813,FALSE,NA,FALSE,NA,es,FALSE,NA,280,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lopezobrador_,2023-01-09T23:51:41Z,1.6126E+18,1.6126E+18,"Reunión bilateral México-Estados Unidos de América, desde Palacio Nacional https://t.co/i82oZ9HMq4","Reunión bilateral México-Estados Unidos de América, desde Palacio Nacional https://t.co/i82oZ9HMq4",FALSE,,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2158,6015,FALSE,NA,FALSE,NA,es,FALSE,NA,98,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lopezobrador_,2023-01-09T22:21:32Z,1.61258E+18,1.61258E+18,"Ceremonia de bienvenida al presidente de Estados Unidos de América, Joseph Biden https://t.co/ViF0vy1m4i","Ceremonia de bienvenida al presidente de Estados Unidos de América, Joseph Biden https://t.co/ViF0vy1m4i",FALSE,,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1897,5652,FALSE,NA,FALSE,NA,es,FALSE,NA,104,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lopezobrador_,2023-01-09T21:11:01Z,1.61256E+18,1.61256E+18,Nuestras relaciones son más que buenas. Las empresas de Canadá invierten en México sin obstáculos y el gobierno de ese país ha sido generoso al otorgar visas temporales de trabajo a nuestros compatriotas. 2/2,Nuestras relaciones son más que buenas. Las empresas de Canadá invierten en México sin obstáculos y el gobierno de ese país ha sido generoso al otorgar visas temporales de trabajo a nuestros compatriotas. 2/2,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.61256E+18,1.61256E+18,82119937,82119937,lopezobrador_,,,,NA,FALSE,840,3539,FALSE,NA,FALSE,NA,es,NA,NA,208,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lopezobrador_,2023-01-09T21:11:00Z,1.61256E+18,1.61256E+18,"Recibimos con mucho afecto en nuestro país al primer ministro de Canadá, Justin Trudeau y a su esposa Sophie Grégoire Trudeau. 1/2 https://t.co/EPIFNxvPdO","Recibimos con mucho afecto en nuestro país al primer ministro de Canadá, Justin Trudeau y a su esposa Sophie Grégoire Trudeau. 1/2 https://t.co/EPIFNxvPdO",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2924,13218,FALSE,NA,FALSE,NA,es,FALSE,NA,130,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lopezobrador_,2023-01-09T20:31:37Z,1.61255E+18,1.61255E+18,"Recepción del primer ministro de Canadá, Justin Trudeau, en Aeropuerto Internacional Felipe Ángeles https://t.co/Tnf1ZlLM8q","Recepción del primer ministro de Canadá, Justin Trudeau, en Aeropuerto Internacional Felipe Ángeles https://t.co/Tnf1ZlLM8q",FALSE,,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1814,5365,FALSE,NA,FALSE,NA,es,FALSE,NA,123,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lopezobrador_,2023-01-09T13:21:25Z,1.61244E+18,1.61244E+18,"Conferencia de prensa matutina, desde Palacio Nacional https://t.co/Y8OX1lgvMu","Conferencia de prensa matutina, desde Palacio Nacional https://t.co/Y8OX1lgvMu",FALSE,,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1707,4618,FALSE,NA,FALSE,NA,es,FALSE,NA,78,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lopezobrador_,2023-01-09T03:12:24Z,1.61229E+18,1.61229E+18,Recibí al presidente Joe Biden en el AIFA y lo acompañé en su vehículo hasta su hotel. Mañana estará con nosotros en Palacio Nacional; seguiremos conversando sobre los asuntos de interés para nuestros pueblos y naciones. https://t.co/O91ytmPyOk,Recibí al presidente Joe Biden en el AIFA y lo acompañé en su vehículo hasta su hotel. Mañana estará con nosotros en Palacio Nacional; seguiremos conversando sobre los asuntos de interés para nuestros pueblos y naciones. https://t.co/O91ytmPyOk,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,5860,22343,FALSE,NA,FALSE,NA,es,FALSE,NA,220,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lopezobrador_,2023-01-09T01:30:02Z,1.61226E+18,1.61226E+18,"Recepción del presidente de Estados Unidos, Joseph Biden, en Aeropuerto Internacional Felipe Ángeles https://t.co/4AEKLRHlO9","Recepción del presidente de Estados Unidos, Joseph Biden, en Aeropuerto Internacional Felipe Ángeles https://t.co/4AEKLRHlO9",FALSE,,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3831,10417,FALSE,NA,FALSE,NA,es,FALSE,NA,124,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lopezobrador_,2023-01-08T21:16:17Z,1.61E+18,1.6122E+18,"Reprobable y antidemocrático el intento golpista de los conservadores de Brasil azuzados por la cúpula del poder oligárquico, sus voceros y fanáticos. Lula no está solo, cuenta con el apoyo de las fuerzas progresistas de su país, de México, del continente americano y del mundo.","Reprobable y antidemocrático el intento golpista de los conservadores de Brasil azuzados por la cúpula del poder oligárquico, sus voceros y fanáticos. Lula no está solo, cuenta con el apoyo de las fuerzas progresistas de su país, de México, del continente americano y del mundo.",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,11323,33009,FALSE,NA,FALSE,NA,es,NA,NA,278,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lopezobrador_,2023-01-08T20:47:15Z,1.61E+18,1.61219E+18,"Ya se nota el tendido de rieles “oxidados” (sic Reforma) en el Tren Maya. En el tramo Mérida-Campeche, que comprende 143 km, ya se han colocado 103 km. El 31 de marzo estará construida toda la vía. Vamos de regreso para recibir en el AIFA a nuestro amigo el presidente Joe Biden. https://t.co/3fakfcoO8o","Ya se nota el tendido de rieles “oxidados” (sic Reforma) en el Tren Maya. En el tramo Mérida-Campeche, que comprende 143 km, ya se han colocado 103 km. El 31 de marzo estará construida toda la vía. Vamos de regreso para recibir en el AIFA a nuestro amigo el presidente Joe Biden. https://t.co/3fakfcoO8o",FALSE,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3697,12036,FALSE,NA,FALSE,NA,es,FALSE,NA,279,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lopezobrador_,2023-01-08T01:07:00Z,1.61189E+18,1.61189E+18,La construcción del Tren Maya es respetuosa del ambiente; cuida y protege las zonas arqueológicas del sureste. El proyecto del puente atirantado del tramo Tulum-Cancún es una muestra de esta ingeniería mexicana con dimensión ecológica y cultural. https://t.co/sPWdNOyaoP,La construcción del Tren Maya es respetuosa del ambiente; cuida y protege las zonas arqueológicas del sureste. El proyecto del puente atirantado del tramo Tulum-Cancún es una muestra de esta ingeniería mexicana con dimensión ecológica y cultural. https://t.co/sPWdNOyaoP,FALSE,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2342,7300,FALSE,NA,FALSE,NA,es,FALSE,NA,246,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lopezobrador_,2023-01-07T18:49:07Z,1.6118E+18,1.6118E+18,"Desde el principio están atendiendo el percance los servidores públicos de la Ciudad de México, quienes cuentan con todo nuestro apoyo.","Desde el principio están atendiendo el percance los servidores públicos de la Ciudad de México, quienes cuentan con todo nuestro apoyo.",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.61E+18,1.6118E+18,82119937,82119937,lopezobrador_,,,,NA,FALSE,1340,4833,FALSE,NA,FALSE,NA,es,NA,NA,135,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lopezobrador_,2023-01-07T18:49:07Z,1.61E+18,1.6118E+18,"Lamento el accidente en el Metro de la Ciudad de México. Según me informan, desgraciadamente perdió la vida una persona y hay varios heridos. Mis condolencias y mi solidaridad.","Lamento el accidente en el Metro de la Ciudad de México. Según me informan, desgraciadamente perdió la vida una persona y hay varios heridos. Mis condolencias y mi solidaridad.",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,4155,18746,FALSE,NA,FALSE,NA,es,NA,NA,176,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lopezobrador_,2023-01-06T13:16:06Z,1.61E+18,1.61135E+18,"Los mexicanos vamos a la vanguardia, poniendo el ejemplo. Conferencia de prensa matutina, desde Palacio Nacional https://t.co/YOYb7ybdDY","Los mexicanos vamos a la vanguardia, poniendo el ejemplo. Conferencia de prensa matutina, desde Palacio Nacional https://t.co/YOYb7ybdDY",FALSE,,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2021,6114,FALSE,NA,FALSE,NA,es,FALSE,NA,136,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lopezobrador_,2023-01-05T18:39:05Z,1.61107E+18,1.61107E+18,En el Campo Marte iniciamos los actos para conmemorar 200 años de la creación del Heroico Colegio Militar. https://t.co/sGFMCXA2tR,En el Campo Marte iniciamos los actos para conmemorar 200 años de la creación del Heroico Colegio Militar. https://t.co/sGFMCXA2tR,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2355,13254,FALSE,NA,FALSE,NA,es,FALSE,NA,106,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lopezobrador_,2023-01-05T13:06:12Z,1.61099E+18,1.61099E+18,El Tren Maya se construye cuidando el ambiente y las zonas arqueológicas. Conferencia matutina https://t.co/uavGUGXKGg,El Tren Maya se construye cuidando el ambiente y las zonas arqueológicas. Conferencia matutina https://t.co/uavGUGXKGg,FALSE,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1585,5680,FALSE,NA,FALSE,NA,es,FALSE,NA,118,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lopezobrador_,2023-01-05T00:05:21Z,1.61079E+18,1.61079E+18,Entrado en los 70 y enfrentando a diario a una pandilla de rufianes todavía macaneo. Les vamos a seguir ganando. https://t.co/PtFr4R8B9i,Entrado en los 70 y enfrentando a diario a una pandilla de rufianes todavía macaneo. Les vamos a seguir ganando. https://t.co/PtFr4R8B9i,FALSE,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,4683,16971,FALSE,NA,FALSE,NA,es,FALSE,NA,112,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lopezobrador_,2023-01-04T12:58:14Z,1.61062E+18,1.61062E+18,"Conferencia de prensa matutina, desde Palacio Nacional https://t.co/TLUvoRM9AC","Conferencia de prensa matutina, desde Palacio Nacional https://t.co/TLUvoRM9AC",FALSE,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1383,4417,FALSE,NA,FALSE,NA,es,FALSE,NA,78,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lopezobrador_,2023-01-03T13:09:48Z,1.61026E+18,1.61026E+18,"Conferencia de prensa matutina, desde Palacio Nacional https://t.co/ELv47r8Nr9","Conferencia de prensa matutina, desde Palacio Nacional https://t.co/ELv47r8Nr9",FALSE,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1457,4718,FALSE,NA,FALSE,NA,es,FALSE,NA,78,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lopezobrador_,2023-01-02T13:14:17Z,1.61E+18,1.6099E+18,"Conferencia de prensa matutina, desde Palacio Nacional https://t.co/MqaSXegG2a","Conferencia de prensa matutina, desde Palacio Nacional https://t.co/MqaSXegG2a",FALSE,,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1395,4511,FALSE,NA,FALSE,NA,es,FALSE,NA,78,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lopezobrador_,2023-01-01T01:12:50Z,1.60936E+18,1.60936E+18,"Deseo buen año para todas y todos en el 2023.

Confieso, fundamento y transmito mi optimismo. 

¡Felicidades! https://t.co/ieuOGN2oRa","Deseo buen año para todas y todos en el 2023.

Confieso, fundamento y transmito mi optimismo. 

¡Felicidades! https://t.co/ieuOGN2oRa",FALSE,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,4926,16297,FALSE,NA,FALSE,NA,es,FALSE,NA,109,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lopezobrador_,2022-12-31T16:59:15Z,1.61E+18,1.60923E+18,"Hoy ha fallecido el papa en retiro, Benedicto XVI. Nuestro pésame a la Iglesia Católica y a los católicos, así como también a El Vaticano, del cual fue Jefe de Estado. Lo reconocemos asimismo por ser un prominente estudioso y teólogo destacado. Descanse en paz.","Hoy ha fallecido el papa en retiro, Benedicto XVI. Nuestro pésame a la Iglesia Católica y a los católicos, así como también a El Vaticano, del cual fue Jefe de Estado. Lo reconocemos asimismo por ser un prominente estudioso y teólogo destacado. Descanse en paz.",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1543,7652,FALSE,NA,FALSE,NA,es,NA,NA,261,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lopezobrador_,2022-12-30T13:06:06Z,1.60881E+18,1.60881E+18,"Conferencia de prensa matutina, desde Palacio Nacional https://t.co/Caw9P5ph2E","Conferencia de prensa matutina, desde Palacio Nacional https://t.co/Caw9P5ph2E",FALSE,,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2117,5354,FALSE,NA,FALSE,NA,es,FALSE,NA,78,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lopezobrador_,2022-12-29T20:50:12Z,1.60857E+18,1.60857E+18,"Cuando gané mi primer Balón de Oro, no lloré de alegría, lloré al no tener a mi padre"".","Cuando gané mi primer Balón de Oro, no lloré de alegría, lloré al no tener a mi padre"".",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.61E+18,1.60857E+18,82119937,82119937,lopezobrador_,,,,NA,FALSE,1263,7039,FALSE,NA,FALSE,NA,es,NA,NA,87,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lopezobrador_,2022-12-29T20:50:12Z,1.61E+18,1.60857E+18,"""Mi padre me decía que era mejor aprender a dominar balón descalzo para tener la sensibilidad en el pie y le prometí que dominaría aquella pelota como ningún otro, pero lo que realmente sucedía era que él no tenía dinero para regalarme un par de zapatillas.","""Mi padre me decía que era mejor aprender a dominar balón descalzo para tener la sensibilidad en el pie y le prometí que dominaría aquella pelota como ningún otro, pero lo que realmente sucedía era que él no tenía dinero para regalarme un par de zapatillas.",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.60857E+18,1.60857E+18,82119937,82119937,lopezobrador_,,,,NA,FALSE,1637,9030,FALSE,NA,FALSE,NA,es,NA,NA,257,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lopezobrador_,2022-12-29T20:50:11Z,1.60857E+18,1.60857E+18,"Que en paz descanse Pelé, el gran futbolista y humilde maestro que seguramente influyó con su ejemplo a jugadores como Ronaldinho, quien sostuvo en febrero de 2021: https://t.co/otAMdfERWX","Que en paz descanse Pelé, el gran futbolista y humilde maestro que seguramente influyó con su ejemplo a jugadores como Ronaldinho, quien sostuvo en febrero de 2021: https://t.co/otAMdfERWX",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,4471,30984,FALSE,NA,FALSE,NA,es,FALSE,NA,164,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lopezobrador_,2022-12-29T13:15:18Z,1.60845E+18,1.60845E+18,"Conferencia de prensa matutina, desde Palacio Nacional https://t.co/J6YfiJTl01","Conferencia de prensa matutina, desde Palacio Nacional https://t.co/J6YfiJTl01",FALSE,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1462,4389,FALSE,NA,FALSE,NA,es,FALSE,NA,78,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lopezobrador_,2022-12-28T12:58:17Z,1.60808E+18,1.60808E+18,"Conferencia de prensa matutina, desde Palacio Nacional https://t.co/JQdMRt0ksW","Conferencia de prensa matutina, desde Palacio Nacional https://t.co/JQdMRt0ksW",FALSE,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1414,4414,FALSE,NA,FALSE,NA,es,FALSE,NA,78,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lopezobrador_,2022-12-27T13:06:23Z,1.61E+18,1.60772E+18,Tenemos que garantizar atención médica de calidad y medicamentos gratuitos a toda la población. Conferencia matutina https://t.co/rcg0xoK8iV,Tenemos que garantizar atención médica de calidad y medicamentos gratuitos a toda la población. Conferencia matutina https://t.co/rcg0xoK8iV,FALSE,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2084,7005,FALSE,NA,FALSE,NA,es,FALSE,NA,140,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lopezobrador_,2022-12-26T13:05:14Z,1.61E+18,1.60736E+18,"Tenemos que fortalecer nuestra identidad, nuestras raíces. Conferencia de prensa matutina, desde Palacio Nacional https://t.co/LvwzUszckY","Tenemos que fortalecer nuestra identidad, nuestras raíces. Conferencia de prensa matutina, desde Palacio Nacional https://t.co/LvwzUszckY",FALSE,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2000,6656,FALSE,NA,FALSE,NA,es,FALSE,NA,137,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
